120706.645002 -381105.224073 -146715.524271 0.995671 -0.626603 -0.333164
122501.740118 -382218.414147 -147309.222655 0.998721 -0.610547 -0.326614
124301.547609 -383304.086987 -147891.705687 1.000945 -0.595983 -0.320684
126104.763243 -384364.703613 -148463.996466 1.002535 -0.582671 -0.315274
127910.379293 -385402.338123 -149026.955421 1.003632 -0.570419 -0.310303
129717.605567 -386418.754883 -149581.313049 1.004339 -0.559073 -0.305707
131525.814216 -387415.467851 -150127.695005 1.004735 -0.548507 -0.301434
133334.500748 -388393.786365 -150666.641408 1.004879 -0.538619 -0.297439
135143.255024 -389354.851464 -151198.622137 1.004817 -0.529324 -0.293689
136951.740781 -390299.664094 -151724.048677 1.004586 -0.520550 -0.290152
138759.679622 -391229.108052 -152243.283743 1.004214 -0.512238 -0.286805
140566.839368 -392143.968185 -152756.648907 1.003724 -0.504338 -0.283627
142373.024828 -393044.945356 -153264.430855 1.003134 -0.496806 -0.280599
144178.070973 -393932.668471 -153766.886415 1.002460 -0.489606 -0.277706
145981.837080 -394807.704833 -154264.246882 1.001714 -0.482705 -0.274936
147784.202949 -395670.567935 -154756.721259 1.000905 -0.476075 -0.272276
149585.064745 -396521.725174 -155244.499484 1.000044 -0.469694 -0.269716
151384.332902 -397361.602939 -155727.754537 0.999136 -0.463539 -0.267249
153181.929503 -398190.592021 -156206.644698 0.998187 -0.457593 -0.264865
154977.786282 -399009.052034 -156681.315380 0.997204 -0.451838 -0.262559
156771.843753 -399817.314219 -157151.900300 0.996189 -0.446260 -0.260324
158564.049411 -400615.685278 -157618.523060 0.995147 -0.440846 -0.258156
160354.356689 -401404.450090 -158081.298289 0.994080 -0.435584 -0.256049
162142.724672 -402183.873194 -158540.332244 0.992992 -0.430464 -0.253998
163929.116857 -402954.201580 -158995.723972 0.991885 -0.425477 -0.252001
165713.500568 -403715.666434 -159447.566035 0.990761 -0.420615 -0.250054
167495.846731 -404468.484213 -159895.944953 0.989621 -0.415868 -0.248153
169276.129352 -405212.858155 -160340.941827 0.988468 -0.411232 -0.246295
171054.325011 -405948.979698 -160782.632927 0.987303 -0.406698 -0.244479
172830.412476 -406677.029683 -161221.090191 0.986126 -0.402262 -0.242702
174604.372823 -407397.178569 -161656.381311 0.984939 -0.397918 -0.240961
176376.188904 -408109.587823 -162088.570308 0.983744 -0.393662 -0.239255
178145.845161 -408814.410642 -162517.717830 0.982540 -0.389488 -0.237581
179913.327391 -409511.792752 -162943.881483 0.981328 -0.385394 -0.235939
181678.622795 -410201.872586 -163367.115899 0.980110 -0.381374 -0.234326
183441.719796 -410884.781923 -163787.473008 0.978886 -0.377426 -0.232742
185202.607803 -411560.646636 -164205.002337 0.977656 -0.373546 -0.231184
186961.277155 -412229.587021 -164619.751150 0.976421 -0.369732 -0.229652
188717.718935 -412891.718445 -165031.764719 0.975181 -0.365980 -0.228145
190471.925189 -413547.150979 -165441.086160 0.973937 -0.362288 -0.226661
192223.888619 -414195.990298 -165847.756817 0.972689 -0.358654 -0.225199
193973.602543 -414838.337936 -166251.816359 0.971437 -0.355075 -0.223759
195721.060852 -415474.291518 -166653.302875 0.970183 -0.351549 -0.222340
197466.257903 -416103.945164 -167052.253045 0.968925 -0.348074 -0.220941
199209.188601 -416727.389395 -167448.702097 0.967664 -0.344649 -0.219561
200949.848370 -417344.711309 -167842.683878 0.966402 -0.341272 -0.218200
202688.232987 -417955.995114 -168234.231077 0.965137 -0.337940 -0.216856
204424.338608 -418561.322169 -168623.375238 0.963869 -0.334653 -0.215529
206158.161734 -419160.771153 -169010.146830 0.962600 -0.331409 -0.214220
207889.699133 -419754.418373 -169394.575377 0.961330 -0.328206 -0.212926
209618.947930 -420342.337567 -169776.689370 0.960058 -0.325044 -0.211648
211345.905584 -420924.600033 -170156.516324 0.958784 -0.321921 -0.210385
213070.569767 -421501.275061 -170534.082954 0.957509 -0.318835 -0.209136
214792.938392 -422072.429913 -170909.415168 0.956233 -0.315787 -0.207902
216513.009592 -422638.129930 -171282.538106 0.954957 -0.312774 -0.206681
218230.781712 -423198.438624 -171653.476186 0.953679 -0.309797 -0.205474
219946.253218 -423753.418022 -172022.253235 0.952400 -0.306853 -0.204280
221659.422888 -424303.128051 -172388.892243 0.951121 -0.303942 -0.203099
223370.289647 -424847.627153 -172753.415612 0.949842 -0.301063 -0.201929
225078.852565 -425386.972327 -173115.845174 0.948562 -0.298215 -0.200772
226785.110864 -425921.219138 -173476.202196 0.947281 -0.295398 -0.199627
228489.063910 -426450.421787 -173834.507403 0.946000 -0.292610 -0.198492
230190.711206 -426974.633168 -174190.781009 0.944719 -0.289852 -0.197369
231890.052360 -427493.905004 -174545.042765 0.943438 -0.287122 -0.196257
233587.087088 -428008.287899 -174897.311986 0.942156 -0.284419 -0.195155
235281.815316 -428517.830904 -175247.607366 0.940875 -0.281744 -0.194064
236974.237028 -429022.582183 -175595.947259 0.939594 -0.279095 -0.192982
238664.352315 -429522.588842 -175942.349602 0.938312 -0.276472 -0.191911
240352.161363 -430017.896978 -176286.831938 0.937031 -0.273874 -0.190849
242037.664453 -430508.551714 -176629.411428 0.935750 -0.271302 -0.189797
243720.861956 -430994.597238 -176970.104869 0.934469 -0.268753 -0.188753
245401.754325 -431476.076841 -177308.928709 0.933189 -0.266228 -0.187719
247080.342048 -431953.033181 -177645.899155 0.931909 -0.263727 -0.186694
248756.625773 -432425.507681 -177981.031921 0.930629 -0.261248 -0.185677
250430.606209 -432893.541026 -178314.342439 0.929349 -0.258792 -0.184669
252102.284122 -433357.173193 -178645.845868 0.928071 -0.256358 -0.183669
253771.660344 -433816.443408 -178975.557074 0.926792 -0.253946 -0.182678
255438.735774 -434271.390174 -179303.490644 0.925514 -0.251554 -0.181694
257103.511374 -434722.051296 -179629.660895 0.924237 -0.249184 -0.180719
258765.988164 -435168.463905 -179954.081883 0.922960 -0.246834 -0.179751
260426.167221 -435610.664476 -180276.767411 0.921684 -0.244504 -0.178790
262084.049665 -436048.688928 -180597.731071 0.920408 -0.242193 -0.177837
263739.636654 -436482.572650 -180916.986252 0.919133 -0.239903 -0.176892
265392.929467 -436912.350047 -181234.545952 0.917859 -0.237631 -0.175953
267043.929394 -437338.055158 -181550.423039 0.916586 -0.235378 -0.175022
268692.637772 -437759.721465 -181864.630162 0.915313 -0.233143 -0.174098
270339.055985 -438177.381911 -182177.179766 0.914041 -0.230927 -0.173181
271983.185458 -438591.068912 -182488.084094 0.912770 -0.228728 -0.172270
273625.027661 -439000.814376 -182797.355194 0.911499 -0.226547 -0.171366
275264.584101 -439406.649715 -183105.004924 0.910230 -0.224384 -0.170468
276901.856330 -439808.605862 -183411.044961 0.908961 -0.222237 -0.169577
278536.845929 -440206.713285 -183715.486803 0.907694 -0.220107 -0.168693
280169.554499 -440601.002147 -184018.341835 0.906427 -0.217994 -0.167814
281799.983698 -440991.502002 -184319.621208 0.905161 -0.215897 -0.166942
283428.135242 -441378.241842 -184619.335852 0.903896 -0.213816 -0.166075
285054.010857 -441761.250365 -184917.496593 0.902632 -0.211751 -0.165215
286677.612301 -442140.555863 -185214.114099 0.901369 -0.209702 -0.164361
288298.941364 -442516.186230 -185509.198889 0.900107 -0.207668 -0.163512
289917.999865 -442888.168972 -185802.761334 0.898847 -0.205649 -0.162669
291534.789650 -443256.531217 -186094.811662 0.897587 -0.203645 -0.161832
293149.312595 -443621.299723 -186385.359962 0.896328 -0.201656 -0.161000
294761.570601 -443982.500893 -186674.416187 0.895070 -0.199681 -0.160174
296371.565594 -444340.160774 -186961.990157 0.893813 -0.197721 -0.159353
297979.299527 -444694.305075 -187248.091563 0.892558 -0.195775 -0.158538
299584.774357 -445044.959311 -187532.730028 0.891303 -0.193843 -0.157728
301187.992084 -445392.148523 -187815.914992 0.890050 -0.191925 -0.156923
302788.954748 -445735.897293 -188097.655716 0.888798 -0.190020 -0.156123
304387.664395 -446076.230023 -188377.961399 0.887547 -0.188129 -0.155328
305984.123091 -446413.170805 -188656.841123 0.886297 -0.186251 -0.154539
307578.332923 -446746.743436 -188934.303859 0.885048 -0.184387 -0.153754
309170.295997 -447076.971419 -189210.358466 0.883800 -0.182535 -0.152974
310760.014438 -447403.877972 -189485.013698 0.882554 -0.180696 -0.152199
312347.490392 -447727.486035 -189758.278205 0.881309 -0.178870 -0.151429
313932.726018 -448047.818272 -190030.160531 0.880065 -0.177057 -0.150663
315515.723496 -448364.897081 -190300.669122 0.878822 -0.175255 -0.149903
317096.485022 -448678.744599 -190569.812326 0.877580 -0.173466 -0.149146
318675.012805 -448989.382704 -190837.598394 0.876340 -0.171689 -0.148395
320251.309073 -449296.833036 -191104.035488 0.875101 -0.169924 -0.147647
321825.376039 -449601.117217 -191369.131772 0.873863 -0.168171 -0.146905
323397.215988 -449902.256133 -191632.895118 0.872626 -0.166430 -0.146166
324966.831191 -450200.270675 -191895.333406 0.871391 -0.164700 -0.145432
326534.223933 -450495.181503 -192156.454431 0.870157 -0.162981 -0.144703
328099.396512 -450787.009045 -192416.265904 0.868924 -0.161274 -0.143977
329662.351238 -451075.773508 -192674.775449 0.867693 -0.159578 -0.143256
331223.090434 -451361.494876 -192931.990610 0.866462 -0.157892 -0.142539
332781.616435 -451644.192923 -193187.918851 0.865233 -0.156218 -0.141826
334337.931585 -451923.887206 -193442.567557 0.864006 -0.154555 -0.141117
335892.038242 -452200.597078 -193695.944035 0.862780 -0.152902 -0.140413
337443.938772 -452474.341687 -193948.055517 0.861555 -0.151260 -0.139712
338993.635552 -452745.139983 -194198.909161 0.860331 -0.149629 -0.139015
340541.130968 -453013.010715 -194448.512050 0.859109 -0.148007 -0.138322
342086.427417 -453277.972445 -194696.871197 0.857888 -0.146396 -0.137633
343629.527303 -453540.043540 -194943.993545 0.856668 -0.144796 -0.136948
345170.433016 -453799.242424 -195189.886063 0.855450 -0.143205 -0.136267
346709.147001 -454055.586868 -195434.555464 0.854233 -0.141624 -0.135589
348245.671689 -454309.094673 -195678.008477 0.853017 -0.140053 -0.134915
349780.009519 -454559.783474 -195920.251772 0.851803 -0.138492 -0.134245
351312.162935 -454807.670729 -196161.291952 0.850590 -0.136940 -0.133578
352842.134393 -455052.773723 -196401.135557 0.849379 -0.135398 -0.132915
354369.926348 -455295.109581 -196639.789065 0.848168 -0.133865 -0.132256
355895.541268 -455534.695253 -196877.258892 0.846960 -0.132342 -0.131600
357418.981624 -455771.547530 -197113.551394 0.845752 -0.130828 -0.130948
358940.249896 -456005.683040 -197348.672866 0.844546 -0.129324 -0.130299
360459.348566 -456237.118257 -197582.629547 0.843341 -0.127828 -0.129654
361976.280123 -456465.869496 -197815.427616 0.842138 -0.126341 -0.129012
363491.047061 -456691.952920 -198047.073197 0.840936 -0.124864 -0.128373
365003.651879 -456915.384544 -198277.572358 0.839736 -0.123395 -0.127738
366514.097081 -457136.180231 -198506.931111 0.838537 -0.121935 -0.127106
368022.385174 -457354.355700 -198735.155416 0.837339 -0.120484 -0.126477
369528.518668 -457569.926550 -198962.251187 0.836143 -0.119041 -0.125852
371032.500062 -457782.908403 -199188.224354 0.834948 -0.117607 -0.125230
372534.331894 -457993.316341 -199413.080633 0.833754 -0.116181 -0.124611
374034.016689 -458201.165516 -199636.825774 0.832562 -0.114764 -0.123995
375531.556972 -458406.470941 -199859.465472 0.831372 -0.113355 -0.123383
377026.955274 -458609.247497 -200081.005378 0.830182 -0.111954 -0.122773
378520.214129 -458809.509932 -200301.451091 0.828994 -0.110561 -0.122167
380011.336070 -459007.272866 -200520.808163 0.827808 -0.109177 -0.121564
381500.323638 -459202.550790 -200739.082098 0.826623 -0.107800 -0.120963
382987.179371 -459395.358069 -200956.278355 0.825439 -0.106431 -0.120366
384471.905813 -459585.708945 -201172.402345 0.824257 -0.105071 -0.119772
